[TIBIA-BASICBOT]
[WAYPOINTS]
33212|31889|8
33213|31889|8
33214|31889|8
33214|31890|8
33214|31891|8
33215|31891|8
33215|31892|8
33215|31893|8
33216|31893|8
33216|31894|8
33217|31894|8
33218|31894|8
33219|31894|8
33219|31895|8
33220|31895|8
33220|31896|8
33221|31896|8
33221|31897|8
33221|31898|8
33222|31898|8
33223|31898|8
33223|31899|8
33223|31900|8
33224|31900|8
33224|31901|8
33224|31902|8
33225|31902|8
33226|31902|8
33227|31902|8
33228|31902|8
33229|31902|8
33230|31902|8
33231|31902|8
33231|31901|8
33232|31901|8
33233|31901|8
33234|31901|8
33235|31901|8
33236|31901|8
33236|31902|8
33236|31903|8
33237|31903|8
33237|31904|8
33238|31904|8
33238|31905|8
33239|31905|8
33240|31905|8
33240|31906|8
33241|31906|8
33241|31907|8
33241|31908|8
33242|31908|8
33242|31909|8
33243|31909|8
33244|31909|8
33244|31910|8
33245|31910|8
33245|31911|8
33246|31911|8
33246|31912|8
33247|31912|8
33248|31912|8
33249|31912|8
33250|31912|8
33250|31911|8
33251|31911|8
33251|31910|8
33252|31910|8
33253|31910|8
33253|31909|8
33253|31908|8
33254|31908|8
33255|31908|8
33256|31908|8
33256|31907|8
33257|31907|8
33257|31906|8
33257|31905|8
33258|31905|8
33258|31904|8
33258|31903|8
33258|31902|8
33259|31902|8
33259|31901|8
33259|31900|8
33260|31900|8
33260|31899|8
33261|31899|8
33261|31900|8
33260|31900|8
33260|31901|8
33259|31901|8
33259|31902|8
33258|31902|8
33258|31903|8
33258|31904|8
33257|31904|8
33257|31905|8
33257|31906|8
33257|31907|8
33257|31908|8
33257|31909|8
33258|31909|8
33258|31910|8
33259|31910|8
33260|31910|8
33260|31911|8
33260|31912|8
33261|31912|8
33262|31912|8
33263|31912|8
33264|31912|8
33265|31912|8
33265|31911|8
33266|31911|8
33266|31910|8
33267|31910|8
33266|31910|8
33265|31910|8
33265|31911|8
33264|31911|8
33264|31912|8
33263|31912|8
33262|31912|8
33261|31912|8
33260|31912|8
33260|31911|8
33259|31911|8
33259|31910|8
33258|31910|8
33258|31909|8
33257|31909|8
33257|31908|8
33256|31908|8
33255|31908|8
33254|31908|8
33253|31908|8
33253|31909|8
33252|31909|8
33252|31910|8
33251|31910|8
33251|31911|8
33250|31911|8
33250|31912|8
33249|31912|8
33248|31912|8
33247|31912|8
33246|31912|8
33245|31912|8
33245|31911|8
33245|31910|8
33244|31910|8
33243|31910|8
33243|31909|8
33242|31909|8
33242|31908|8
33241|31908|8
33241|31907|8
33240|31907|8
33240|31906|8
33239|31906|8
33239|31905|8
33238|31905|8
33238|31904|8
33237|31904|8
33237|31903|8
33237|31902|8
33236|31902|8
33235|31902|8
33235|31901|8
33234|31901|8
33233|31901|8
33232|31901|8
33231|31901|8
33230|31901|8
33229|31901|8
33229|31902|8
33228|31902|8
33227|31902|8
33226|31902|8
33225|31902|8
33224|31902|8
33224|31901|8
33224|31900|8
33224|31899|8
33223|31899|8
33222|31899|8
33221|31899|8
33221|31898|8
33221|31897|8
33221|31896|8
33221|31895|8
33220|31895|8
33219|31895|8
33218|31895|8
33217|31895|8
33217|31894|8
33216|31894|8
33216|31893|8
33216|31892|8
33215|31892|8
33215|31891|8
33215|31890|8
33214|31890|8
33214|31889|8
33213|31889|8
33212|31889|8
33212|31888|8
[END]
[END]
